 format: day,hour,forecast,value  location:53_120 Start : 20170701 
 28,0800,+28,273.000000 
 28,0800,+31,349.000000 
 28,0800,+34,20.000000 
 28,0800,+37,135.000000 
 28,0800,+40,73.000000 
 28,0800,+43,134.000000 
 28,0800,+46,215.000000 
 28,0800,+49,270.000000 
 28,0800,+52,325.000000 
 28,0800,+55,79.000000 
 28,1100,+4,360.000000 
 28,1100,+7,85.000000 
 28,1100,+10,94.000000 
 28,1100,+13,24.000000 
 28,1100,+16,20.000000 
 28,1100,+19,45.000000 
 28,1100,+22,313.000000 
 28,1100,+25,273.000000 
 28,1100,+28,349.000000 
 28,1100,+31,20.000000 
 28,1100,+34,135.000000 
 28,1100,+37,73.000000 
 28,1100,+40,134.000000 
 28,1100,+43,215.000000 
 28,1100,+46,270.000000 
 28,1100,+49,325.000000 
 28,1100,+52,79.000000 
 28,1400,+4,85.000000 
 28,1400,+7,94.000000 
 28,1400,+10,24.000000 
 28,1400,+13,20.000000 
 28,1400,+16,45.000000 
 28,1400,+19,313.000000 
 28,1400,+22,273.000000 
 28,1400,+25,349.000000 
 28,1400,+28,20.000000 
 28,1400,+31,135.000000 
 28,1400,+34,73.000000 
 28,1400,+37,134.000000 
 28,1400,+40,215.000000 
 28,1400,+43,270.000000 
 28,1400,+46,325.000000 
 28,1400,+49,79.000000 
 28,1700,+4,94.000000 
 28,1700,+7,24.000000 
 28,1700,+10,20.000000 
 28,1700,+13,45.000000 
 28,1700,+16,313.000000 
 28,1700,+19,273.000000 
 28,1700,+22,349.000000 
 28,1700,+25,20.000000 
 28,1700,+28,135.000000 
 28,1700,+31,73.000000 
 28,1700,+34,134.000000 
 28,1700,+37,215.000000 
 28,1700,+40,270.000000 
 28,1700,+43,325.000000 
 28,1700,+46,79.000000 
 28,2000,+4,292.000000 
 28,2000,+7,339.000000 
 28,2000,+10,249.000000 
 28,2000,+13,261.000000 
 28,2000,+16,262.000000 
 28,2000,+19,137.000000 
 28,2000,+22,112.000000 
 28,2000,+25,100.000000 
 28,2000,+28,73.000000 
 28,2000,+31,132.000000 
 28,2000,+34,250.000000 
 28,2000,+37,290.000000 
 28,2000,+40,2.000000 
 28,2000,+43,90.000000 
 28,2000,+46,127.000000 
 28,2000,+49,119.000000 
 28,2000,+52,136.000000 
 28,2000,+55,207.000000 
 28,2000,+58,295.000000 
 28,2000,+61,229.000000 
 28,2000,+64,188.000000 
 28,2000,+67,108.000000 
 28,2300,+4,339.000000 
 28,2300,+7,249.000000 
 28,2300,+10,261.000000 
 28,2300,+13,262.000000 
 28,2300,+16,137.000000 
 28,2300,+19,112.000000 
 28,2300,+22,100.000000 
 28,2300,+25,73.000000 
 28,2300,+28,132.000000 
 28,2300,+31,250.000000 
 28,2300,+34,290.000000 
 28,2300,+37,2.000000 
 28,2300,+40,90.000000 
 28,2300,+43,127.000000 
 28,2300,+46,119.000000 
 28,2300,+49,136.000000 
 28,2300,+52,207.000000 
 28,2300,+55,295.000000 
 28,2300,+58,229.000000 
 28,2300,+61,188.000000 
 28,2300,+64,108.000000 
 29,0200,+4,249.000000 
 29,0200,+7,261.000000 
 29,0200,+10,262.000000 
 29,0200,+13,137.000000 
 29,0200,+16,112.000000 
 29,0200,+19,100.000000 
 29,0200,+22,73.000000 
 29,0200,+25,132.000000 
 29,0200,+28,250.000000 
 29,0200,+31,290.000000 
 29,0200,+34,2.000000 
 29,0200,+37,90.000000 
 29,0200,+40,127.000000 
 29,0200,+43,119.000000 
 29,0200,+46,136.000000 
 29,0200,+49,207.000000 
 29,0200,+52,295.000000 
 29,0200,+55,229.000000 
 29,0200,+58,188.000000 
 29,0200,+61,108.000000 
 29,0500,+4,261.000000 
 29,0500,+7,262.000000 
 29,0500,+10,137.000000 
 29,0500,+13,112.000000 
 29,0500,+16,100.000000 
 29,0500,+19,73.000000 
 29,0500,+22,132.000000 
 29,0500,+25,250.000000 
 29,0500,+28,290.000000 
 29,0500,+31,2.000000 
 29,0500,+34,90.000000 
 29,0500,+37,127.000000 
 29,0500,+40,119.000000 
 29,0500,+43,136.000000 
 29,0500,+46,207.000000 
 29,0500,+49,295.000000 
 29,0500,+52,229.000000 
 29,0500,+55,188.000000 
 29,0500,+58,108.000000 
 29,0800,+4,298.000000 
 29,0800,+7,28.000000 
 29,0800,+10,356.000000 
 29,0800,+13,119.000000 
 29,0800,+16,78.000000 
 29,0800,+19,126.000000 
 29,0800,+22,243.000000 
 29,0800,+25,270.000000 
 29,0800,+28,39.000000 
 29,0800,+31,87.000000 
 29,0800,+34,184.000000 
 29,0800,+37,82.000000 
 29,0800,+40,159.000000 
 29,0800,+43,360.000000 
 29,0800,+46,320.000000 
 29,0800,+49,204.000000 
 29,0800,+52,198.000000 
 29,0800,+55,176.000000 
 29,1100,+4,28.000000 
 29,1100,+7,356.000000 
 29,1100,+10,119.000000 
 29,1100,+13,78.000000 
 29,1100,+16,126.000000 
 29,1100,+19,243.000000 
 29,1100,+22,270.000000 
 29,1100,+25,39.000000 
 29,1100,+28,87.000000 
 29,1100,+31,184.000000 
 29,1100,+34,82.000000 
 29,1100,+37,159.000000 
 29,1100,+40,360.000000 
 29,1100,+43,320.000000 
 29,1100,+46,204.000000 
 29,1100,+49,198.000000 
 29,1100,+52,176.000000 
 29,1400,+4,356.000000 
 29,1400,+7,119.000000 
 29,1400,+10,78.000000 
 29,1400,+13,126.000000 
 29,1400,+16,243.000000 
 29,1400,+19,270.000000 
 29,1400,+22,39.000000 
 29,1400,+25,87.000000 
 29,1400,+28,184.000000 
 29,1400,+31,82.000000 
 29,1400,+34,159.000000 
 29,1400,+37,360.000000 
 29,1400,+40,320.000000 
 29,1400,+43,204.000000 
 29,1400,+46,198.000000 
 29,1400,+49,176.000000 
 29,1700,+4,119.000000 
 29,1700,+7,78.000000 
 29,1700,+10,126.000000 
 29,1700,+13,243.000000 
 29,1700,+16,270.000000 
 29,1700,+19,39.000000 
 29,1700,+22,87.000000 
 29,1700,+25,184.000000 
 29,1700,+28,82.000000 
 29,1700,+31,159.000000 
 29,1700,+34,360.000000 
 29,1700,+37,320.000000 
 29,1700,+40,204.000000 
 29,1700,+43,198.000000 
 29,1700,+46,176.000000 
 29,2000,+4,88.000000 
 29,2000,+7,133.000000 
 29,2000,+10,250.000000 
 29,2000,+13,293.000000 
 29,2000,+16,339.000000 
 29,2000,+19,49.000000 
 29,2000,+22,129.000000 
 29,2000,+25,180.000000 
 29,2000,+28,202.000000 
 29,2000,+31,232.000000 
 29,2000,+34,239.000000 
 29,2000,+37,240.000000 
 29,2000,+40,203.000000 
 29,2000,+43,133.000000 
 29,2000,+46,125.000000 
 29,2000,+49,128.000000 
 29,2000,+52,169.000000 
 29,2000,+55,195.000000 
 29,2000,+58,194.000000 
 29,2000,+61,183.000000 
 29,2000,+64,183.000000 
 29,2000,+67,141.000000 
 29,2300,+4,133.000000 
 29,2300,+7,250.000000 
 29,2300,+10,293.000000 
 29,2300,+13,339.000000 
 29,2300,+16,49.000000 
 29,2300,+19,129.000000 
 29,2300,+22,180.000000 
 29,2300,+25,202.000000 
 29,2300,+28,232.000000 
 29,2300,+31,239.000000 
 29,2300,+34,240.000000 
 29,2300,+37,203.000000 
 29,2300,+40,133.000000 
 29,2300,+43,125.000000 
 29,2300,+46,128.000000 
 29,2300,+49,169.000000 
 29,2300,+52,195.000000 
 29,2300,+55,194.000000 
 29,2300,+58,183.000000 
 29,2300,+61,183.000000 
 29,2300,+64,141.000000 
 30,0200,+4,250.000000 
 30,0200,+7,293.000000 
 30,0200,+10,339.000000 
 30,0200,+13,49.000000 
 30,0200,+16,129.000000 
 30,0200,+19,180.000000 
 30,0200,+22,202.000000 
 30,0200,+25,232.000000 
 30,0200,+28,239.000000 
 30,0200,+31,240.000000 
 30,0200,+34,203.000000 
 30,0200,+37,133.000000 
 30,0200,+40,125.000000 
 30,0200,+43,128.000000 
 30,0200,+46,169.000000 
 30,0200,+49,195.000000 
 30,0200,+52,194.000000 
 30,0200,+55,183.000000 
 30,0200,+58,183.000000 
 30,0200,+61,141.000000 
 30,0500,+4,293.000000 
 30,0500,+7,339.000000 
 30,0500,+10,49.000000 
 30,0500,+13,129.000000 
 30,0500,+16,180.000000 
 30,0500,+19,202.000000 
 30,0500,+22,232.000000 
 30,0500,+25,239.000000 
 30,0500,+28,240.000000 
 30,0500,+31,203.000000 
 30,0500,+34,133.000000 
 30,0500,+37,125.000000 
 30,0500,+40,128.000000 
 30,0500,+43,169.000000 
 30,0500,+46,195.000000 
 30,0500,+49,194.000000 
 30,0500,+52,183.000000 
 30,0500,+55,183.000000 
 30,0500,+58,141.000000 
 30,0800,+4,270.000000 
 30,0800,+7,114.000000 
 30,0800,+10,174.000000 
 30,0800,+13,39.000000 
 30,0800,+16,33.000000 
 30,0800,+19,338.000000 
 30,0800,+22,233.000000 
 30,0800,+25,205.000000 
 30,0800,+28,142.000000 
 30,0800,+31,135.000000 
 30,0800,+34,68.000000 
 30,0800,+37,140.000000 
 30,0800,+40,142.000000 
 30,0800,+43,137.000000 
 30,0800,+46,208.000000 
 30,0800,+49,202.000000 
 30,0800,+52,176.000000 
 30,0800,+55,221.000000 
 30,1100,+4,114.000000 
 30,1100,+7,174.000000 
 30,1100,+10,39.000000 
 30,1100,+13,33.000000 
 30,1100,+16,338.000000 
 30,1100,+19,233.000000 
 30,1100,+22,205.000000 
 30,1100,+25,142.000000 
 30,1100,+28,135.000000 
 30,1100,+31,68.000000 
 30,1100,+34,140.000000 
 30,1100,+37,142.000000 
 30,1100,+40,137.000000 
 30,1100,+43,208.000000 
 30,1100,+46,202.000000 
 30,1100,+49,176.000000 
 30,1100,+52,221.000000 
 30,1400,+4,174.000000 
 30,1400,+7,39.000000 
 30,1400,+10,33.000000 
 30,1400,+13,338.000000 
 30,1400,+16,233.000000 
 30,1400,+19,205.000000 
 30,1400,+22,142.000000 
 30,1400,+25,135.000000 
 30,1400,+28,68.000000 
 30,1400,+31,140.000000 
 30,1400,+34,142.000000 
 30,1400,+37,137.000000 
 30,1400,+40,208.000000 
 30,1400,+43,202.000000 
 30,1400,+46,176.000000 
 30,1400,+49,221.000000 
 30,1700,+4,39.000000 
 30,1700,+7,33.000000 
 30,1700,+10,338.000000 
 30,1700,+13,233.000000 
 30,1700,+16,205.000000 
 30,1700,+19,142.000000 
 30,1700,+22,135.000000 
 30,1700,+25,68.000000 
 30,1700,+28,140.000000 
 30,1700,+31,142.000000 
 30,1700,+34,137.000000 
 30,1700,+37,208.000000 
 30,1700,+40,202.000000 
 30,1700,+43,176.000000 
 30,1700,+46,221.000000 
 30,2000,+4,52.000000 
 30,2000,+7,342.000000 
 30,2000,+10,240.000000 
 30,2000,+13,159.000000 
 30,2000,+16,155.000000 
 30,2000,+19,113.000000 
 30,2000,+22,80.000000 
 30,2000,+25,124.000000 
 30,2000,+28,137.000000 
 30,2000,+31,141.000000 
 30,2000,+34,261.000000 
 30,2000,+37,202.000000 
 30,2000,+40,194.000000 
 30,2000,+43,182.000000 
 30,2000,+46,140.000000 
 30,2000,+49,124.000000 
 30,2000,+52,166.000000 
 30,2000,+55,205.000000 
 30,2000,+58,209.000000 
 30,2000,+61,203.000000 
 30,2000,+64,192.000000 
 30,2000,+67,182.000000 
 30,2300,+4,342.000000 
 30,2300,+7,240.000000 
 30,2300,+10,159.000000 
 30,2300,+13,155.000000 
 30,2300,+16,113.000000 
 30,2300,+19,80.000000 
 30,2300,+22,124.000000 
 30,2300,+25,137.000000 
 30,2300,+28,141.000000 
 30,2300,+31,261.000000 
 30,2300,+34,202.000000 
 30,2300,+37,194.000000 
 30,2300,+40,182.000000 
 30,2300,+43,140.000000 
 30,2300,+46,124.000000 
 30,2300,+49,166.000000 
 30,2300,+52,205.000000 
 30,2300,+55,209.000000 
 30,2300,+58,203.000000 
 30,2300,+61,192.000000 
 30,2300,+64,182.000000 
 31,0200,+4,240.000000 
 31,0200,+7,159.000000 
 31,0200,+10,155.000000 
 31,0200,+13,113.000000 
 31,0200,+16,80.000000 
 31,0200,+19,124.000000 
 31,0200,+22,137.000000 
 31,0200,+25,141.000000 
 31,0200,+28,261.000000 
 31,0200,+31,202.000000 
 31,0200,+34,194.000000 
 31,0200,+37,182.000000 
 31,0200,+40,140.000000 
 31,0200,+43,124.000000 
 31,0200,+46,166.000000 
 31,0200,+49,205.000000 
 31,0200,+52,209.000000 
 31,0200,+55,203.000000 
 31,0200,+58,192.000000 
 31,0200,+61,182.000000 
 31,0500,+4,159.000000 
 31,0500,+7,155.000000 
 31,0500,+10,113.000000 
 31,0500,+13,80.000000 
 31,0500,+16,124.000000 
 31,0500,+19,137.000000 
 31,0500,+22,141.000000 
 31,0500,+25,261.000000 
 31,0500,+28,202.000000 
 31,0500,+31,194.000000 
 31,0500,+34,182.000000 
 31,0500,+37,140.000000 
 31,0500,+40,124.000000 
 31,0500,+43,166.000000 
 31,0500,+46,205.000000 
 31,0500,+49,209.000000 
 31,0500,+52,203.000000 
 31,0500,+55,192.000000 
 31,0500,+58,182.000000 
 31,0800,+4,195.000000 
 31,0800,+7,180.000000 
 31,0800,+10,90.000000 
 31,0800,+13,121.000000 
 31,0800,+16,145.000000 
 31,0800,+19,153.000000 
 31,0800,+22,187.000000 
 31,0800,+25,207.000000 
 31,0800,+28,208.000000 
 31,0800,+31,182.000000 
 31,0800,+34,174.000000 
 31,0800,+37,142.000000 
 31,0800,+40,133.000000 
 31,0800,+43,207.000000 
 31,0800,+46,213.000000 
 31,0800,+49,213.000000 
 31,0800,+52,199.000000 
 31,0800,+55,188.000000 
 31,1100,+4,180.000000 
 31,1100,+7,90.000000 
 31,1100,+10,121.000000 
 31,1100,+13,145.000000 
 31,1100,+16,153.000000 
 31,1100,+19,187.000000 
 31,1100,+22,207.000000 
 31,1100,+25,208.000000 
 31,1100,+28,182.000000 
 31,1100,+31,174.000000 
 31,1100,+34,142.000000 
 31,1100,+37,133.000000 
 31,1100,+40,207.000000 
 31,1100,+43,213.000000 
 31,1100,+46,213.000000 
 31,1100,+49,199.000000 
 31,1100,+52,188.000000 
 31,1400,+4,90.000000 
 31,1400,+7,121.000000 
 31,1400,+10,145.000000 
 31,1400,+13,153.000000 
 31,1400,+16,187.000000 
 31,1400,+19,207.000000 
 31,1400,+22,208.000000 
 31,1400,+25,182.000000 
 31,1400,+28,174.000000 
 31,1400,+31,142.000000 
 31,1400,+34,133.000000 
 31,1400,+37,207.000000 
 31,1400,+40,213.000000 
 31,1400,+43,213.000000 
 31,1400,+46,199.000000 
 31,1400,+49,188.000000 
 31,1700,+4,121.000000 
 31,1700,+7,145.000000 
 31,1700,+10,153.000000 
 31,1700,+13,187.000000 
 31,1700,+16,207.000000 
 31,1700,+19,208.000000 
 31,1700,+22,182.000000 
 31,1700,+25,174.000000 
 31,1700,+28,142.000000 
 31,1700,+31,133.000000 
 31,1700,+34,207.000000 
 31,1700,+37,213.000000 
 31,1700,+40,213.000000 
 31,1700,+43,199.000000 
 31,1700,+46,188.000000 
 31,2000,+4,160.000000 
 31,2000,+7,128.000000 
 31,2000,+10,242.000000 
 31,2000,+13,193.000000 
 31,2000,+16,199.000000 
 31,2000,+19,173.000000 
 31,2000,+22,96.000000 
 31,2000,+25,152.000000 
 31,2000,+28,184.000000 
 31,2000,+31,257.000000 
 31,2000,+34,235.000000 
 31,2000,+37,223.000000 
 31,2000,+40,192.000000 
 31,2000,+43,150.000000 
 31,2000,+46,169.000000 
 31,2000,+49,137.000000 
 31,2000,+52,67.000000 
 31,2000,+55,191.000000 
 31,2000,+58,229.000000 
 31,2000,+61,212.000000 
 31,2000,+64,197.000000 
 31,2000,+67,180.000000 
 31,2300,+4,128.000000 
 31,2300,+7,242.000000 
 31,2300,+10,193.000000 
 31,2300,+13,199.000000 
 31,2300,+16,173.000000 
 31,2300,+19,96.000000 
 31,2300,+22,152.000000 
 31,2300,+25,184.000000 
 31,2300,+28,257.000000 
 31,2300,+31,235.000000 
 31,2300,+34,223.000000 
 31,2300,+37,192.000000 
 31,2300,+40,150.000000 
 31,2300,+43,169.000000 
 31,2300,+46,137.000000 
 31,2300,+49,67.000000 
 31,2300,+52,191.000000 
 31,2300,+55,229.000000 
 31,2300,+58,212.000000 
 31,2300,+61,197.000000 
 31,2300,+64,180.000000 
 Start : 20180401 
 1,0200,+4,242.000000 
 1,0200,+7,193.000000 
 1,0200,+10,199.000000 
 1,0200,+13,173.000000 
 1,0200,+16,96.000000 
 1,0200,+19,152.000000 
 1,0200,+22,184.000000 
 1,0200,+25,257.000000 
 1,0200,+28,235.000000 
 1,0200,+31,223.000000 
 1,0200,+34,192.000000 
 1,0200,+37,150.000000 
 1,0200,+40,169.000000 
 1,0200,+43,137.000000 
 1,0200,+46,67.000000 
 1,0200,+49,191.000000 
 1,0200,+52,229.000000 
 1,0200,+55,212.000000 
 1,0200,+58,197.000000 
 1,0200,+61,180.000000 
 1,0500,+4,193.000000 
 1,0500,+7,199.000000 
 1,0500,+10,173.000000 
 1,0500,+13,96.000000 
 1,0500,+16,152.000000 
 1,0500,+19,184.000000 
 1,0500,+22,257.000000 
 1,0500,+25,235.000000 
 1,0500,+28,223.000000 
 1,0500,+31,192.000000 
 1,0500,+34,150.000000 
 1,0500,+37,169.000000 
 1,0500,+40,137.000000 
 1,0500,+43,67.000000 
 1,0500,+46,191.000000 
 1,0500,+49,229.000000 
 1,0500,+52,212.000000 
 1,0500,+55,197.000000 
 1,0500,+58,180.000000 
 1,0800,+4,194.000000 
 1,0800,+7,175.000000 
 1,0800,+10,162.000000 
 1,0800,+13,150.000000 
 1,0800,+16,170.000000 
 1,0800,+19,196.000000 
 1,0800,+22,219.000000 
 1,0800,+25,237.000000 
 1,0800,+28,232.000000 
 1,0800,+31,200.000000 
 1,0800,+34,186.000000 
 1,0800,+37,83.000000 
 1,0800,+40,22.000000 
 1,0800,+43,143.000000 
 1,0800,+46,212.000000 
 1,0800,+49,206.000000 
 1,0800,+52,201.000000 
 1,0800,+55,188.000000 
 1,1100,+4,175.000000 
 1,1100,+7,162.000000 
 1,1100,+10,150.000000 
 1,1100,+13,170.000000 
 1,1100,+16,196.000000 
 1,1100,+19,219.000000 
 1,1100,+22,237.000000 
 1,1100,+25,232.000000 
 1,1100,+28,200.000000 
 1,1100,+31,186.000000 
 1,1100,+34,83.000000 
 1,1100,+37,22.000000 
 1,1100,+40,143.000000 
 1,1100,+43,212.000000 
 1,1100,+46,206.000000 
 1,1100,+49,201.000000 
 1,1100,+52,188.000000 
 1,1400,+4,162.000000 
 1,1400,+7,150.000000 
 1,1400,+10,170.000000 
 1,1400,+13,196.000000 
 1,1400,+16,219.000000 
 1,1400,+19,237.000000 
 1,1400,+22,232.000000 
 1,1400,+25,200.000000 
 1,1400,+28,186.000000 
 1,1400,+31,83.000000 
 1,1400,+34,22.000000 
 1,1400,+37,143.000000 
 1,1400,+40,212.000000 
 1,1400,+43,206.000000 
 1,1400,+46,201.000000 
 1,1400,+49,188.000000 
 1,1700,+4,150.000000 
 1,1700,+7,170.000000 
 1,1700,+10,196.000000 
 1,1700,+13,219.000000 
 1,1700,+16,237.000000 
 1,1700,+19,232.000000 
 1,1700,+22,200.000000 
 1,1700,+25,186.000000 
 1,1700,+28,83.000000 
 1,1700,+31,22.000000 
 1,1700,+34,143.000000 
 1,1700,+37,212.000000 
 1,1700,+40,206.000000 
 1,1700,+43,201.000000 
 1,1700,+46,188.000000 
 1,2000,+4,145.000000 
 1,2000,+7,258.000000 
 1,2000,+10,246.000000 
 1,2000,+13,227.000000 
 1,2000,+16,225.000000 
 1,2000,+19,158.000000 
 1,2000,+22,140.000000 
 1,2000,+25,101.000000 
 1,2000,+28,111.000000 
 1,2000,+31,196.000000 
 1,2000,+34,225.000000 
 1,2000,+37,209.000000 
 1,2000,+40,194.000000 
 1,2000,+43,99.000000 
 1,2000,+46,146.000000 
 1,2000,+49,280.000000 
 1,2000,+52,195.000000 
 1,2000,+55,264.000000 
 1,2000,+58,12.000000 
 1,2000,+61,54.000000 
 1,2000,+64,52.000000 
 1,2000,+67,64.000000 
 1,2300,+4,258.000000 
 1,2300,+7,246.000000 
 1,2300,+10,227.000000 
 1,2300,+13,225.000000 
 1,2300,+16,158.000000 
 1,2300,+19,140.000000 
 1,2300,+22,101.000000 
 1,2300,+25,111.000000 
 1,2300,+28,196.000000 
 1,2300,+31,225.000000 
 1,2300,+34,209.000000 
 1,2300,+37,194.000000 
 1,2300,+40,99.000000 
 1,2300,+43,146.000000 
 1,2300,+46,280.000000 
 1,2300,+49,195.000000 
 1,2300,+52,264.000000 
 1,2300,+55,12.000000 
 1,2300,+58,54.000000 
 1,2300,+61,52.000000 
 1,2300,+64,64.000000 
 2,0200,+4,246.000000 
 2,0200,+7,227.000000 
 2,0200,+10,225.000000 
 2,0200,+13,158.000000 
 2,0200,+16,140.000000 
 2,0200,+19,101.000000 
 2,0200,+22,111.000000 
 2,0200,+25,196.000000 
 2,0200,+28,225.000000 
 2,0200,+31,209.000000 
 2,0200,+34,194.000000 
 2,0200,+37,99.000000 
 2,0200,+40,146.000000 
 2,0200,+43,280.000000 
 2,0200,+46,195.000000 
 2,0200,+49,264.000000 
 2,0200,+52,12.000000 
 2,0200,+55,54.000000 
 2,0200,+58,52.000000 
 2,0200,+61,64.000000 
 2,0500,+4,227.000000 
 2,0500,+7,225.000000 
 2,0500,+10,158.000000 
 2,0500,+13,140.000000 
 2,0500,+16,101.000000 
 2,0500,+19,111.000000 
 2,0500,+22,196.000000 
 2,0500,+25,225.000000 
 2,0500,+28,209.000000 
 2,0500,+31,194.000000 
 2,0500,+34,99.000000 
 2,0500,+37,146.000000 
 2,0500,+40,280.000000 
 2,0500,+43,195.000000 
 2,0500,+46,264.000000 
 2,0500,+49,12.000000 
 2,0500,+52,54.000000 
 2,0500,+55,52.000000 
 2,0500,+58,64.000000 
 2,0800,+4,266.000000 
 2,0800,+7,117.000000 
 2,0800,+10,138.000000 
 2,0800,+13,168.000000 
 2,0800,+16,248.000000 
 2,0800,+19,213.000000 
 2,0800,+22,212.000000 
 2,0800,+25,191.000000 
 2,0800,+28,170.000000 
 2,0800,+31,186.000000 
 2,0800,+34,209.000000 
 2,0800,+37,270.000000 
 2,0800,+40,349.000000 
 2,0800,+43,70.000000 
 2,0800,+46,63.000000 
 2,0800,+49,80.000000 
 2,0800,+52,91.000000 
 2,0800,+55,91.000000 
 2,1100,+4,117.000000 
 2,1100,+7,138.000000 
 2,1100,+10,168.000000 
 2,1100,+13,248.000000 
 2,1100,+16,213.000000 
 2,1100,+19,212.000000 
 2,1100,+22,191.000000 
 2,1100,+25,170.000000 
 2,1100,+28,186.000000 
 2,1100,+31,209.000000 
 2,1100,+34,270.000000 
 2,1100,+37,349.000000 
 2,1100,+40,70.000000 
 2,1100,+43,63.000000 
 2,1100,+46,80.000000 
 2,1100,+49,91.000000 
 2,1100,+52,91.000000 
 2,1400,+4,138.000000 
 2,1400,+7,168.000000 
 2,1400,+10,248.000000 
 2,1400,+13,213.000000 
 2,1400,+16,212.000000 
 2,1400,+19,191.000000 
 2,1400,+22,170.000000 
 2,1400,+25,186.000000 
 2,1400,+28,209.000000 
 2,1400,+31,270.000000 
 2,1400,+34,349.000000 
 2,1400,+37,70.000000 
 2,1400,+40,63.000000 
 2,1400,+43,80.000000 
 2,1400,+46,91.000000 
 2,1400,+49,91.000000 
 2,1700,+4,168.000000 
 2,1700,+7,248.000000 
 2,1700,+10,213.000000 
 2,1700,+13,212.000000 
 2,1700,+16,191.000000 
 2,1700,+19,170.000000 
 2,1700,+22,186.000000 
 2,1700,+25,209.000000 
 2,1700,+28,270.000000 
 2,1700,+31,349.000000 
 2,1700,+34,70.000000 
 2,1700,+37,63.000000 
 2,1700,+40,80.000000 
 2,1700,+43,91.000000 
 2,1700,+46,91.000000 
 2,2000,+4,145.000000 
 2,2000,+7,312.000000 
 2,2000,+10,270.000000 
 2,2000,+13,193.000000 
 2,2000,+16,252.000000 
 2,2000,+19,233.000000 
 2,2000,+22,202.000000 
 2,2000,+25,268.000000 
 2,2000,+28,22.000000 
 2,2000,+31,62.000000 
 2,2000,+34,45.000000 
 2,2000,+37,83.000000 
 2,2000,+40,86.000000 
 2,2000,+43,77.000000 
 2,2000,+46,91.000000 
 2,2000,+49,84.000000 
 2,2000,+52,110.000000 
 2,2000,+55,112.000000 
 2,2000,+58,99.000000 
 2,2000,+61,73.000000 
 2,2000,+64,34.000000 
 2,2000,+67,12.000000 
 2,2300,+4,312.000000 
 2,2300,+7,270.000000 
 2,2300,+10,193.000000 
 2,2300,+13,252.000000 
 2,2300,+16,233.000000 
 2,2300,+19,202.000000 
 2,2300,+22,268.000000 
 2,2300,+25,22.000000 
 2,2300,+28,62.000000 
 2,2300,+31,45.000000 
 2,2300,+34,83.000000 
 2,2300,+37,86.000000 
 2,2300,+40,77.000000 
 2,2300,+43,91.000000 
 2,2300,+46,84.000000 
 2,2300,+49,110.000000 
 2,2300,+52,112.000000 
 2,2300,+55,99.000000 
 2,2300,+58,73.000000 
 2,2300,+61,34.000000 
 2,2300,+64,12.000000 
 3,0200,+4,270.000000 
 3,0200,+7,193.000000 
 3,0200,+10,252.000000 
 3,0200,+13,233.000000 
 3,0200,+16,202.000000 
 3,0200,+19,268.000000 
 3,0200,+22,22.000000 
 3,0200,+25,62.000000 
 3,0200,+28,45.000000 
 3,0200,+31,83.000000 
 3,0200,+34,86.000000 
 3,0200,+37,77.000000 
 3,0200,+40,91.000000 
 3,0200,+43,84.000000 
 3,0200,+46,110.000000 
 3,0200,+49,112.000000 
 3,0200,+52,99.000000 
 3,0200,+55,73.000000 
 3,0200,+58,34.000000 
 3,0200,+61,12.000000 
 3,0500,+4,193.000000 
 3,0500,+7,252.000000 
 3,0500,+10,233.000000 
 3,0500,+13,202.000000 
 3,0500,+16,268.000000 
 3,0500,+19,22.000000 
 3,0500,+22,62.000000 
 3,0500,+25,45.000000 
 3,0500,+28,83.000000 
 3,0500,+31,86.000000 
 3,0500,+34,77.000000 
 3,0500,+37,91.000000 
 3,0500,+40,84.000000 
 3,0500,+43,110.000000 
 3,0500,+46,112.000000 
 3,0500,+49,99.000000 
 3,0500,+52,73.000000 
 3,0500,+55,34.000000 
 3,0500,+58,12.000000 
 3,0800,+4,150.000000 
 3,0800,+7,166.000000 
 3,0800,+10,204.000000 
 3,0800,+13,302.000000 
 3,0800,+16,339.000000 
 3,0800,+19,47.000000 
 3,0800,+22,39.000000 
 3,0800,+25,107.000000 
 3,0800,+28,100.000000 
 3,0800,+31,88.000000 
 3,0800,+34,100.000000 
 3,0800,+37,102.000000 
 3,0800,+40,103.000000 
 3,0800,+43,91.000000 
 3,0800,+46,83.000000 
 3,0800,+49,72.000000 
 3,0800,+52,70.000000 
 3,0800,+55,66.000000 
 3,1100,+4,166.000000 
 3,1100,+7,204.000000 
 3,1100,+10,302.000000 
 3,1100,+13,339.000000 
 3,1100,+16,47.000000 
 3,1100,+19,39.000000 
 3,1100,+22,107.000000 
 3,1100,+25,100.000000 
 3,1100,+28,88.000000 
 3,1100,+31,100.000000 
 3,1100,+34,102.000000 
 3,1100,+37,103.000000 
 3,1100,+40,91.000000 
 3,1100,+43,83.000000 
 3,1100,+46,72.000000 
 3,1100,+49,70.000000 
 3,1100,+52,66.000000 
 3,1400,+4,204.000000 
 3,1400,+7,302.000000 
 3,1400,+10,339.000000 
 3,1400,+13,47.000000 
 3,1400,+16,39.000000 
 3,1400,+19,107.000000 
 3,1400,+22,100.000000 
 3,1400,+25,88.000000 
 3,1400,+28,100.000000 
 3,1400,+31,102.000000 
 3,1400,+34,103.000000 
 3,1400,+37,91.000000 
 3,1400,+40,83.000000 
 3,1400,+43,72.000000 
 3,1400,+46,70.000000 
